what,kind,bundleId,bundleVersion,description,time
started,bundle,com.mountainminds.eclemma.core,2.2.0.201210261515,"com.mountainminds.eclemma.core",1364243806630
started,bundle,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui",1364243806646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364243814887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364243816724
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1364243824840
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1364243824859
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1364243826934
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1364243828443
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364243828730
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1364243828838
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1364243829533
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1364243829533
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1364243829549
started,bundle,com.python.pydev.analysis,2.7.1.2012100913,"com.python.pydev.analysis",1364243829729
started,bundle,com.aptana.shared_core,2.7.1.2012100913,"com.aptana.shared_core",1364243829857
started,bundle,org.python.pydev,2.7.1.2012100913,"org.python.pydev",1364243829903
started,bundle,com.aptana.interactive_console,2.7.1.2012100913,"com.aptana.interactive_console",1364243830359
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1364243830584
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364243830715
opened,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364243839674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364243843219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364243881343
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243881429
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243900403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243900548
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243917767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243917954
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1364243940494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364243962779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244120030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244121706
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244124781
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364244125675
closed,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244125745
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244133833
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244134491
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364244135875
closed,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244135890
activated,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364244140724
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364244140744
closed,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364244140755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364244142156
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1364244147112
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1364244154965
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggleMarkOccurrences",1364244155468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244159470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244161632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244165461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244194867
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364244196542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364244199989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244221861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244257180
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244259964
opened,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364244261043
activated,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364244265464
executed,command,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.removeAllSessions",1364244265481
error,log,,,"Unhandled event loop exception",1364244265641
error,log,,,"Unhandled event loop exception",1364244265655
error,log,,,"Unhandled event loop exception",1364244265663
error,log,,,"Unhandled event loop exception",1364244265672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364244267718
closed,view,com.mountainminds.eclemma.ui,2.2.0.201210261515,"com.mountainminds.eclemma.ui.CoverageView",1364244267729
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244269421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364244269462
closed,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1364244269483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364244286156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364246918088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364246953118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364247304001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364247363009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364247363358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364247364286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248292590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248546579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248547369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248547382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248553817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364248555300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364260905761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364260907898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306267619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306281441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306295174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306322324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306322377
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364306328630
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1364306334832
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364306335843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306392417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306760625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364306760738
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1364306788766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306817995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306818637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306853176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306857234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306867784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306870073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1364306875453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306882150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306888011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364306904299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306905456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306906796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306907153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306909031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306909286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306950323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1364306956811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306958634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306959821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306959854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306964166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364306973529
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1364306978595
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1364306979388
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1364306979426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306989556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306989625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306989642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364306990474
started,bundle,org.tmatesoft.svnkit,1.3.5.7406,"org.tmatesoft.svnkit",1364306990927
started,bundle,com.sun.jna,3.2.7,"com.sun.jna",1364306991282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364306996979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364306999453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1364307007674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1364307011548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364307024983
